,label,ArtsName,OverAttackFirst,OverAttackLast,BaseArts,AdditionalArts,Sequence,ArtsCategory,PlayerUse,EnemyUse,Weapon,WeaponSub,Attribute1,Attribute2,TargetParty,TargetType,Attack,AttackCount,BP,Turn,Hit,Speed,AfterCasterSpeed,AfterTargetSpeed,Bump,Hate,Random,BaseParameter1,BaseParameter2,BaseElement,EffectType1,EffectType2,EffectType3,EffectType4,EffectParam1,EffectParam2,EffectParam3,EffectParam4,AddEffect1,AddEffect2,AddEffectParam1,AddEffectParam2,HitArea,SureHit,Penetration,BeforeGuard,AfterGuard,RaceSlayer,ReserveCancel,ReserveType,ReserveProb,DisableSelect,OverAttack,OverAttackLeft,OverAttackSelf,OverAttackRight,AddOverAttackDamage,AddSingleStageDamage
81,THG_GHCHE_A01,催涙ガス,催涙,ガス,催涙ガス,–,GHCHE_A01,武器技,1,1,両手銃,化学銃,冷,–,敵,単体,41,1,3,0,86,1,6,4,0,44,0,技,集,–,術力,–,–,–,-10,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,1,5,27
82,THG_GHCHE_B01,毒霧噴射,毒霧,噴射,毒霧噴射,–,GHCHE_B01,武器技,1,1,両手銃,化学銃,冷,–,敵,単体,47,1,4,0,86,0,8,4,0,47,0,技,集,–,毒,–,–,–,75,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,1,6,28
83,THG_GHCHE_B02,瞬間冷凍,瞬間,冷凍,瞬間冷凍,–,GHCHE_B02,武器技,1,1,両手銃,化学銃,冷,–,敵,単体,62,1,6,0,86,-1,12,6,0,52,0,技,集,–,攻撃力,–,–,–,-10,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,3,1,0,8,30
84,MAR_MA000_A01,パンチ,パン,パンチ,パンチ,–,MA000_A01,武器技,1,1,体術,パンチ,打,–,敵,単体,20,1,1,0,98,0,0,0,0,16,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,0,22,13
85,MAR_MA000_A07,短勁,短,短勁,短勁,–,MA000_A07,武器技,1,1,体術,パンチ,打,突,敵,単体,23,1,2,0,98,1,0,0,0,17,0,技,体,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,0,23,14
86,MAR_MA000_B03,羅刹掌,羅刹,掌,羅刹掌,–,MA000_B03,武器技,1,1,体術,パンチ,打,–,敵,単体,32,1,3,0,98,0,0,0,0,18,0,筋,体,–,挑発,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,0,24,15
87,MAR_MA000_B06,龍神烈火拳,龍神,烈火拳,龍神烈火拳,–,MA000_B06,武器技,1,1,体術,パンチ,打,熱,敵,単体,35,1,4,0,98,2,0,0,0,19,0,筋,体,–,–,–,–,–,0,0,0,0,攻撃力,–,10,0,–,0,0,0,1,–,0,–,0,0,1,0,1,1,25,16
88,MAR_MA000_B08,千手観音,千手,観音,千手観音,–,MA000_B08,武器技,1,1,体術,パンチ,打,–,敵,単体,42,1,5,0,98,0,0,0,0,21,10,筋,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,2,1,0,26,17
89,MAR_MA000_A02,キック,キク,キック,キック,–,MA000_A02,武器技,1,1,体術,キック,打,–,敵,単体,23,1,1,0,95,1,1,2,0,17,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,19,10
90,MAR_MA000_A08,稲妻キック,稲妻,キック,稲妻キック,–,MA000_A08,武器技,1,1,体術,キック,打,雷,敵,単体,33,1,3,0,93,2,3,3,2,18,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,21,12
91,MAR_MA000_B01,滝登り,滝,登り,滝登り,–,MA000_B01,武器技,1,1,体術,キック,打,冷,敵,単体,40,1,4,0,95,1,4,3,0,20,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,22,13
92,MAR_MA000_B04,三龍旋,三,龍旋,三龍旋,–,MA000_B04,武器技,1,1,体術,キック,打,–,敵,単体,47,1,5,0,95,1,5,3,0,22,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,23,14
93,MAR_MA000_B07,エアリアルラッシュ,エア,ラッシュ,エアリアルラッシュ,–,MA000_B07,武器技,1,1,体術,キック,打,–,敵,単体,52,1,6,0,95,2,6,4,0,22,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,2,24,15
94,MAR_MA000_A04,タックル,タク,クル,タックル,–,MA000_A04,武器技,1,1,体術,体当たり,打,–,敵,単体,29,1,2,0,91,-1,4,3,1,18,0,体,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,20,11
95,MAR_MA000_A06,フライングボディプレス,フライング,プレス,フライングボディプレス,–,MA000_A06,武器技,1,1,体術,体当たり,打,–,敵,単体,34,1,3,0,92,0,6,4,0,19,0,体,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,21,12
96,MAR_MA000_A09,かわづ掛け,かわづ,掛け,かわづ掛け,–,MA000_A09,武器技,1,1,体術,体当たり,打,–,敵,単体,41,1,4,0,92,0,8,4,0,20,0,体,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,対地,0,0,0,0,–,0,–,0,0,1,0,1,1,22,13
97,MAR_MA000_B02,当て身投げ,当て,投げ,当て身投げ,–,MA000_B02,武器技,1,1,体術,体当たり,打,–,敵,単体,84,1,5,0,92,-2,10,5,0,29,0,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,–,1,0,0,0,–,0,カウンター,84,0,1,0,1,0,23,7
98,MAR_MA000_B09,風殺陣,風,殺陣,風殺陣,–,MA000_B09,武器技,1,1,体術,体当たり,打,–,敵,単体,50,1,6,0,92,-1,12,6,0,22,0,体,体,–,挑発,ヘイト消去,–,–,100,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,1,1,1,24,15
99,OHS_WL000_A01_EX1,なぎ払い,なぎ,なぎ,斬り払い,–,WL000_A01,我流技,1,0,片手剣,汎用片手剣,斬,–,敵,単体,27,1,2,0,95,2,0,0,0,22,0,筋,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,20,11
100,OHS_WL000_A02_EX1,無礼剣,無礼,無礼,失礼剣,–,WL000_A02,我流技,1,0,片手剣,汎用片手剣,斬,–,敵,単体,21,1,1,0,94,-2,0,0,1,20,0,筋,体,–,挑発,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,19,10
101,OHS_WL000_A04_EX1,追撃剣,追撃,追撃,カットイン,–,WL000_A04,我流技,1,0,片手剣,汎用片手剣,斬,–,敵,他者,30,1,2,0,95,1,0,0,0,22,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,フォロー,100,0,1,0,0,0,9,11
102,OHS_WLLSW_B01_EX1,滞留剣,滞留,滞留,疾風剣,–,WLLSW_B01,我流技,1,0,片手剣,長剣,斬,–,敵,単体,33,1,3,0,95,-3,3,3,0,23,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,0,21,12
103,OHS_WLLSW_B02_EX1,空圧絶波,空圧,絶波,空圧波［1］,–,WLLSW_B02,我流技,1,1,片手剣,長剣,斬,–,敵,後方,32,1,4,0,100,1,4,3,2,23,0,筋,集,–,スタン,範囲バンプ,–,–,25,100,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,3,22,13
104,OHS_WLLSW_B03_EX1,神速三空破,神速,三空破,神速三段突き,–,WLLSW_B03,我流技,1,0,片手剣,長剣,突,–,敵,単体,34,1,3,0,90,4,3,3,0,24,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,1,1,1,21,12
105,OHS_WLLSW_B04_EX1,無月,無,月,無月散水,–,WLLSW_B04,我流技,1,0,片手剣,長剣,斬,–,敵,単体,54,1,6,0,95,-3,6,4,0,28,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,0,24,15
106,OHS_WLRAP_A01_EX1,ボンナバン,ボン,バン,氷雪刻,–,WLRAP_A01,我流技,1,0,片手剣,細剣,突,冷,敵,単体,24,1,2,0,98,2,0,0,0,21,0,運,体,–,ヘイト消去,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,1,20,11
107,OHS_WLRAP_A02_EX1,デルニエトネール,デル,ネール,感電衝,–,WLRAP_A02,我流技,1,0,片手剣,細剣,突,雷,敵,単体,26,1,3,0,98,-4,0,0,0,22,0,運,体,–,マヒ,–,–,–,50,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,1,1,0,21,12
108,OHS_WLRAP_B01_EX1,バッテマン,バッテ,マン,円舞剣,–,WLRAP_B01,我流技,1,0,片手剣,細剣,突,–,敵,全体,16,1,3,0,98,1,0,0,0,16,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,1,–,0,0,1,1,1,1,21,12
109,OHS_WLRAP_B02_EX1,コントルアタック,コント,アタック,乱れ突き,–,WLRAP_B02,我流技,1,0,片手剣,細剣,突,–,敵,単体,80,1,5,0,98,3,0,0,0,35,10,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,–,1,0,0,0,–,0,カウンター,84,0,1,0,1,0,23,7
110,OHS_WLDAG_A01_EX1,奇襲毒蜂,奇襲,毒蜂,毒蜂,–,WLDAG_A01,我流技,1,0,片手剣,短剣,突,–,敵,単体,39,1,3,0,95,1,0,0,0,6,0,技,体,–,毒,ガード不可,–,–,75,100,0,0,–,–,0,0,–,0,0,0,0,–,0,斬インタラプト,100,0,1,0,1,0,21,5
111,OHS_WLDAG_B01_EX1,孤城落日,孤城,落日,落月破斬［1］,–,WLDAG_B01,我流技,1,0,片手剣,短剣,斬,–,敵,単体,31,1,3,0,95,4,0,0,0,6,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,1,–,0,0,1,0,1,2,21,12
112,OHS_WLDAG_B02_EX1,テイクスタッブ,テイク,スタッブ,バックスタッブ,–,WLDAG_B02,我流技,1,0,片手剣,短剣,突,–,敵,単体,60,1,4,0,95,-3,0,0,0,8,0,技,体,–,即死,ガード不可,–,–,25,100,0,0,–,–,0,0,–,1,0,0,0,–,0,カウンター,82,0,1,0,1,0,22,6
113,OHS_WLDAG_B03_EX1,連結自在,連結,自在,変幻自在,–,WLDAG_B03,我流技,1,1,片手剣,短剣,斬,–,敵,単体,34,1,4,0,95,0,0,0,0,6,0,技,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,2,22,13
114,OHS_WLAXE_A01_EX1,マキ割りチューニング,マキ,ニング,マキ割りインパクト,–,WLAXE_A01,我流技,1,1,片手剣,斧,斬,–,敵,単体,26,1,2,0,94,-1,2,2,0,22,0,筋,体,–,–,–,–,–,0,0,0,0,攻撃力,–,10,0,–,0,0,0,0,植物,0,–,0,0,1,0,1,0,20,11
115,OHS_WLAXE_B01_EX1,ブルータルレッド,ブルー,レッド,地獄断面,–,WLAXE_B01,我流技,1,1,片手剣,斧,斬,–,敵,単体,35,1,3,0,94,2,3,3,0,24,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,21,12
116,OHS_WLAXE_B02_EX1,シアトリカルギグ,シアトリ,ギグ,富岳八景,–,WLAXE_B02,我流技,1,1,片手剣,斧,斬,打,敵,単体,31,1,3,0,94,-4,3,3,0,23,0,筋,体,–,詠唱延長,–,–,–,50,0,0,0,術力,–,10,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,21,12
117,OHS_WLAXE_B03_EX1,ビートラッシュ,ビート,ラッシュ,ベースビートラッシュ［未使用］,–,WLAXE_B03a,我流技,1,1,片手剣,斧,斬,–,敵,単体,45,1,5,0,94,3,5,3,0,26,0,筋,体,–,すばやさ,–,–,–,-8,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,2,23,14
118,THS_WH000_A01_EX1,アピールスラッシュ,アピール,スラッシュ,強撃,–,WH000_A01,我流技,1,0,両手剣,汎用両手剣,斬,打,敵,単体,31,1,2,0,89,1,4,3,0,40,0,筋,体,–,挑発,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,10,24
119,THS_WH000_A02_EX1,脱力流し,脱力,流し,流し斬り［1］,–,WH000_A02,我流技,1,0,両手剣,汎用両手剣,斬,–,敵,単体,53,1,3,0,99,0,6,4,0,49,0,技,体,–,攻撃力,ガード不可,–,–,-20,100,0,0,–,–,0,0,–,0,0,0,0,–,0,突インタラプト,100,0,1,0,1,0,11,5
120,THS_WH000_A04_EX1,エアレイド,エア,レイド,かぶと割り,–,WH000_A04,我流技,1,0,両手剣,汎用両手剣,斬,打,敵,単体,49,1,5,0,88,-1,10,5,1,47,0,筋,体,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,0,13,27
121,THS_WHGSW_A01_EX1,ブルチェイス,ブル,チェイス,ブルクラッシュ,–,WHGSW_A01,我流技,1,0,両手剣,大剣,斬,打,敵,単体,42,1,3,0,87,2,6,4,2,46,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,チェイス,100,0,1,0,0,0,11,25
122,THS_WHGSW_B01_EX1,雷機斬,雷機,斬,雷殺斬,–,WHGSW_B01,我流技,1,0,両手剣,大剣,斬,雷,敵,単体,41,1,4,0,89,1,8,4,0,44,0,筋,体,–,メカマヒ,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,メカ,0,–,0,0,1,0,1,1,12,26
123,THS_WHGSW_B02_EX1,シュネル,シュ,ネル,アプゼッツェン,–,WHGSW_B02,我流技,1,0,両手剣,大剣,突,–,敵,単体,36,1,3,0,89,-1,6,4,0,42,0,筋,体,–,挑発,–,–,–,100,0,0,0,すばやさ,–,8,0,–,0,0,1,0,–,0,–,0,0,1,2,1,0,11,25
124,THS_WHGSW_B03_EX1,スーパースマッシュ,スーパー,スマッシュ,アッパースマッシュ,–,WHGSW_B03,我流技,1,0,両手剣,大剣,打,–,敵,単体,56,1,5,0,86,2,10,5,3,51,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,13,27
125,THS_WHGSW_B04_EX1,パワーライズ,パワー,ライズ,ヴァンダライズ,–,WHGSW_B04,我流技,1,0,両手剣,大剣,打,–,敵,単体,58,1,6,0,89,-2,12,6,0,52,0,筋,体,–,–,–,–,–,0,0,0,0,攻撃力,–,20,0,–,0,0,0,0,–,0,–,0,0,1,3,1,0,14,28
126,THS_WHSSW_A01_EX1,かすみ青眼崩し,かすみ,崩し,かすみ青眼,–,WHSSW_A01,我流技,1,0,両手剣,刀,斬,–,敵,単体,30,1,2,0,100,2,4,3,0,38,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,魔族,1,–,0,0,1,0,1,0,10,24
127,THS_WHSSW_B01_EX1,玄百足,玄百,足,地走り,–,WHSSW_B01,我流技,1,0,両手剣,刀,斬,–,敵,単体,45,1,3,0,89,3,6,4,0,46,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対地,0,0,0,0,–,1,チェイス,100,0,1,0,0,0,11,25
128,THS_WHSSW_B02_EX1,虎斬り,虎,斬り,燕返し,–,WHSSW_B02,我流技,1,0,両手剣,刀,斬,–,敵,単体,44,1,4,0,89,-3,8,4,0,46,0,技,体,–,スタン,ガード不可,–,–,50,100,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,1,0,12,26
129,THS_WHSSW_B03_EX1,払い抜け,払い,抜け,無拍子,–,WHSSW_B03,我流技,1,0,両手剣,刀,斬,–,敵,単体,43,1,3,0,89,4,6,4,0,46,0,運,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,0,0,11,25
130,THS_WHSSW_B04_EX1,擾乱雪月花,擾乱,雪月花,ベース擾乱雪月花［未使用］,–,WHSSW_B04a,我流技,1,0,両手剣,刀,斬,冷,敵,単体,35,1,3,0,89,-5,6,4,0,42,0,筋,体,–,混乱,–,–,–,50,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,2,1,0,11,25
131,THS_WHPSW_A01_EX1,活殺獣神衝,活殺,獣神衝,ベース活殺獣神衝［未使用］,–,WHPSW_A01a,我流技,1,0,両手剣,薙刀,突,–,敵,単体,35,1,3,0,100,-1,6,4,0,42,0,技,体,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,0,11,25
132,THS_WHPSW_B01_EX1,無足乱調子,無足,乱調子,乱調子,–,WHPSW_B01,我流技,1,0,両手剣,薙刀,斬,–,敵,単体,47,1,4,0,92,-1,8,4,0,47,0,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,0,0,12,26
133,THS_WHPSW_B02_EX1,春の流星衝,春の,流星衝,流星衝,–,WHPSW_B02,我流技,1,0,両手剣,薙刀,突,–,敵,単体,35,1,3,0,92,2,6,4,0,42,0,技,体,–,マヒ,–,–,–,25,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,2,11,25
134,THS_WHPSW_B03_EX1,スイング,スイ,ング,ラウンドスライサー,–,WHPSW_B03,我流技,1,0,両手剣,薙刀,斬,–,敵,単体,31,1,2,0,92,3,4,3,0,40,0,技,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,10,24
135,THS_WHPSW_B04_EX1,三術結界,三術,結界,ベース三術結界［未使用］,–,WHPSW_B04a,我流技,1,0,両手剣,薙刀,斬,打,敵,単体,39,1,4,0,92,2,8,4,0,44,0,技,体,–,術力,詠唱延長,–,–,-10,50,0,0,術力,–,10,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,12,26
136,OHG_GL000_A01_EX1,レイトシューティング,レイト,ティング,精密射撃,–,GL000_A01,我流技,1,0,片手銃,片手銃,突,–,敵,単体,28,1,2,0,97,-2,0,0,0,22,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,0,20,11
137,OHG_GL000_A02_EX1,威嚇発砲,威嚇,発砲,反応威嚇,–,GL000_A02,我流技,1,0,片手銃,片手銃,突,–,敵,単体,22,1,2,0,92,2,0,0,0,20,0,技,体,–,挑発,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,0,20,11
138,OHG_GL000_A04_EX1,隼撃ち,隼,撃ち,早撃ち,–,GL000_A04,我流技,1,0,片手銃,片手銃,突,–,敵,単体,21,1,2,0,92,5,0,0,0,20,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,2,20,11
139,OHG_GL000_A05_EX1,支援掃討,支援,掃討,地上掃射,–,GL000_A05,我流技,1,0,片手銃,片手銃,突,–,敵,他者,35,1,3,0,92,-2,0,0,0,24,0,運,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,対地,0,0,0,0,–,1,フォロー,100,0,1,0,0,0,10,12
140,OHG_GL000_B01_EX1,ラン&ガン,ラン&,ガン,援護射撃,–,GL000_B01,我流技,1,0,片手銃,片手銃,突,–,敵,単体,59,1,3,0,92,1,0,0,0,30,0,技,体,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,対空,1,0,0,0,–,1,カウンター,80,0,1,0,1,0,21,5
141,OHG_GL000_B04_EX1,憎しみの弾丸,憎しみの,弾丸,剣よりも強し,–,GL000_B04,我流技,1,0,片手銃,片手銃,突,–,敵,単体,36,1,4,0,92,-3,0,0,0,24,0,技,体,–,攻撃力,挑発,–,–,-10,150,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,2,1,0,22,13
142,OHG_GL000_B05_EX1,アンチマテリアルショット,アンチ,ショット,ワンホールワン,–,GL000_B05,我流技,1,0,片手銃,片手銃,突,–,敵,単体,36,1,5,0,92,1,0,0,0,24,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,1,0,0,メカ,1,–,0,0,1,0,1,0,23,14
143,OHG_GL000_B06_EX1,霞撃ち,霞,撃ち,曲撃ち,–,GL000_B06,我流技,1,0,片手銃,片手銃,突,–,敵,単体,25,1,3,0,92,3,0,0,0,0,0,技,体,–,詠唱延長,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,3,21,12
144,OHG_GL000_B08_EX1,堕天弾,堕天,弾,跳弾,–,GL000_B08,我流技,1,0,片手銃,片手銃,突,–,敵,単体,43,1,5,0,100,0,0,0,0,26,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,有翼,1,–,0,0,1,1,1,1,23,14
145,THG_GH000_A01_EX1,クリアリングバレット,クリア,バレット,散弾,–,GH000_A01,我流技,1,0,両手銃,汎用両手銃,打,–,敵,単体,25,1,2,0,86,1,4,3,0,37,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,2,4,26
146,THG_GH000_A02_EX1,土竜撃,土竜,土竜,グランドヒット,–,GH000_A02,我流技,1,0,両手銃,汎用両手銃,打,–,敵,単体,41,1,3,0,86,0,6,4,0,44,0,技,体,–,すばやさ,–,–,–,-8,0,0,0,–,–,0,0,対地,0,0,0,0,–,1,–,0,0,1,2,1,0,5,27
147,THG_GH000_A03_EX1,スターシェル,スター,シェル,サンライトシャワー,–,GH000_A03,我流技,1,0,両手銃,汎用両手銃,打,–,敵,単体,46,1,4,0,86,-3,8,4,0,46,0,技,体,–,挑発,–,–,–,100,0,0,0,防御力,–,10,0,対空,0,0,1,0,–,1,–,0,0,1,1,1,1,6,28
148,THG_GH000_A04_EX1,スピリットバスター,スピリット,バスター,チェストバスター,–,GH000_A04,我流技,1,0,両手銃,汎用両手銃,打,–,敵,単体,60,1,6,0,86,-2,12,6,0,52,0,技,体,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,対空,0,0,0,0,精霊,1,–,0,0,1,2,1,0,8,30
149,THG_GH000_B02_EX1,全面制圧,全面,制圧,面制圧,–,GH000_B02,我流技,1,1,両手銃,汎用両手銃,打,–,敵,全体,25,1,4,0,86,-1,8,4,0,37,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,4,1,4,6,28
150,THG_GHMAC_A01_EX1,速射カッター,速射,カッター,ガトリングカッター,–,GHMAC_A01,我流技,1,0,両手銃,機関銃,斬,–,敵,単体,39,1,2,0,86,2,4,3,0,44,0,運,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,チェイス,100,0,1,0,0,0,4,26
151,THG_GHMAC_B01_EX1,連携弾幕,連携,弾幕,弾幕砲火,–,GHMAC_B01,我流技,1,0,両手銃,機関銃,突,–,敵,全体,25,1,4,0,86,-1,8,4,0,37,0,技,体,–,暗闇,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,2,1,2,6,28
152,THG_GHMAC_B02_EX1,挑発の乱,挑発の,乱,鉛の嵐,–,GHMAC_B02,我流技,1,0,両手銃,機関銃,突,–,敵,乱撃,56,6,4,0,86,1,8,4,0,14,0,技,体,–,挑発,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,6,28
153,THG_GHFLA_A01_EX1,カウンターファイア,カウンター,ファイア,フレイムマーチ,–,GHFLA_A01,我流技,1,0,両手銃,火炎放射器,熱,–,敵,単体,93,1,4,0,86,2,8,4,0,66,0,技,集,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,対空,1,0,0,0,–,0,カウンター,82,0,1,0,1,0,6,6
154,THG_GHFLA_B01_EX1,イグナイトファイア,イグナ,ナイト,ファイアボール,–,GHFLA_B01,我流技,1,0,両手銃,火炎放射器,熱,–,敵,単体,82,1,4,0,86,-3,8,4,0,63,0,技,集,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,突インタラプト,100,0,1,0,1,0,6,6
155,THG_GHFLA_B02_EX1,リザーブ焼き,リザーブ,焼き,焼き尽くす,–,GHFLA_B02,我流技,1,1,両手銃,火炎放射器,熱,–,敵,単体,43,1,3,0,86,1,6,4,0,46,0,技,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,2,1,2,5,27
156,THG_GHELE_A01_EX1,磁気破壊,磁気,破壊,磁気嵐,–,GHELE_A01,我流技,1,0,両手銃,電撃銃,雷,–,敵,全体,20,1,3,0,86,2,6,4,0,35,0,技,集,–,メカスタン,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,メカ,0,–,0,0,1,0,1,3,5,27
157,THG_GHELE_A02_EX1,電気締め,電気,締め,スタンショック,–,GHELE_A02,我流技,1,0,両手銃,電撃銃,雷,–,敵,単体,46,1,4,0,86,0,8,4,0,46,0,技,集,–,スタン,–,–,–,75,0,0,0,–,–,0,0,対空,0,0,0,0,水棲,0,–,0,0,1,1,1,1,6,28
158,THG_GHELE_B01_EX1,シャットダウン,シャット,ダウン,プラズマショット,–,GHELE_B01,我流技,1,0,両手銃,電撃銃,雷,–,敵,単体,51,1,5,0,86,-3,10,5,0,49,0,技,集,–,メカマヒ,–,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,メカ,0,–,0,0,1,3,1,0,7,29
159,THG_GHBOM_A01_EX1,虫潰し,虫,潰し,グランドスラム,–,GHBOM_A01,我流技,1,0,両手銃,爆撃銃,打,–,敵,全体,28,1,4,0,86,-3,8,4,0,38,0,技,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対地,0,0,0,0,虫,0,–,0,0,1,1,1,1,6,28
160,THG_GHBOM_B01_EX1,ラストブレイク,ラスト,ブレイク,シェルターブレイク,–,GHBOM_B01,我流技,1,0,両手銃,爆撃銃,熱,–,敵,単体,40,1,3,0,86,-5,6,4,0,44,0,技,集,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,3,1,0,5,27
161,THG_GHBOM_B02_EX1,デイジーチェーン,デイジー,チェーン,デイジーカッター,–,GHBOM_B02,我流技,1,0,両手銃,爆撃銃,熱,–,敵,全体,29,1,5,0,86,-3,10,5,0,38,0,技,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,植物,0,–,0,0,1,5,1,0,7,29
