,label,ArtsName,OverAttackFirst,OverAttackLast,ArtsCategory,Weapon,WeaponSub,Attribute1,Attribute2,TargetParty,TargetType,MaxRank,Count1,Count2,Count3,Count4,Count5,Attack1,Attack2,Attack3,Attack4,Attack5,AttackCount,BP1,BP2,BP3,BP4,BP5,Turn1,Turn2,Turn3,Turn4,Turn5,Hit,Speed,AfterCasterSpeed,AfterTargetSpeed,Bump,Hate,BaseParameter1,BaseParameter2,BaseElement,EffectType1,EffectType2,EffectType3,EffectType4,EffectParam1,EffectParam2,EffectParam3,EffectParam4,AddEffect1,AddEffect2,AddEffectParam1,AddEffectParam2,Random,HitArea,SureHit,Penetration,BeforeGuard,AfterGuard,RaceSlayer,ReserveCancel,ReserveType,ReserveProb,DisableSelect,OverAttack,OverAttackLeft,OverAttackSelf,OverAttackRight,AddOverAttackDamage,AddSingleStageDamage
277,MON_M102_A06a,死の凝視,死の,凝視,モンスター技,モンスター技,―,―,―,敵,単体,1.0,0,6,16,93,192,0,1,2,3,4,1,4,4,4,4,4,0,0,0,0,0,100,-1,4,3,0,0,―,―,―,即死,―,―,―,50.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,23,23
278,MON_M102_A01a,混乱凝視,混乱,凝視,モンスター技,モンスター技,―,―,―,敵,単体,1.0,0,7,19,109,224,0,1,2,3,4,1,2,2,2,2,2,0,0,0,0,0,100,1,2,2,0,0,―,―,―,混乱,―,―,―,50.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,21,21
279,MON_M102_A07a,ソードスロウ,ソード,スロウ,モンスター技,モンスター技,―,斬,―,敵,単体,5.0,0,6,36,101,208,32,33,34,35,36,1,3,3,3,3,3,0,0,0,0,0,95,0,0,0,0,23,技,体,―,―,―,―,―,0.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,植物,1,―,0,0,1,0,1,0,22,22
280,MAG_MG_A_01_Mo01,グラビティバインド,グラビティ,バインド,術,術,―,打,雷,敵,単体,5.0,0,4,14,39,80,40,42,44,46,49,1,2,2,2,2,2,1,1,1,1,1,100,2,2,2,0,25,知,集,木,スタン,―,―,―,75.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,3,26,4
281,MAG_MG_A_02_Mo02,エアウォール,エア,ウォール,術,術,―,―,―,味方,単体,3.0,0,1,6,-36,-36,0,0,0,0,0,1,3,2,1,1,1,1,1,0,0,0,100,4,3,3,0,0,知,集,木,状態異常無効,―,―,―,15.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,30,5
282,MAG_MG_A_03_Mo03,天雷,天,天雷,術,術,―,雷,―,敵,乱撃,5.0,0,3,13,36,74,78,80,83,86,89,5,3,3,3,3,3,2,2,2,2,2,100,0,3,3,0,7,知,集,木,マヒ,メカマヒ,―,―,50.0,50.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,1,―,0,0,1,2,1,2,40,5
283,MAG_MG_A_04_Mo04,ミラーシェイド,ミラー,シェイド,術,術,―,―,―,味方,単体,3.0,0,1,6,-36,-36,0,0,0,0,0,1,3,2,1,1,1,1,1,0,0,0,100,2,3,3,0,0,知,集,木,ダメージ無効,―,―,―,0.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,30,5
284,MAG_MG_A_05_Mo05,カオスディザスター,カオス,ザスター,術,術,―,熱,冷,敵,単体,5.0,0,3,12,33,69,55,57,59,62,65,1,4,4,4,4,4,1,1,1,1,1,100,3,4,3,0,29,知,集,木,毒,暗闇,混乱,―,50.0,50.0,50.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,4,34,6
285,MAG_MG_B_01_Ka01,太陽光線,太陽,光線,術,術,―,熱,―,敵,単体,5.0,0,4,14,39,80,42,44,46,48,51,1,2,2,2,2,2,1,1,1,1,1,100,0,4,3,0,26,知,集,火,―,―,―,―,0.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,魔族,1,―,0,0,1,2,1,2,26,4
286,MAG_MG_B_02_Ka02,魂の歌,魂の,歌,術,術,―,―,―,味方,全体,3.0,0,1,6,-36,-36,0,0,0,0,0,1,3,2,1,1,1,1,1,0,0,0,100,3,6,4,0,0,知,集,火,攻撃力,ヘイト消去,―,―,10.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,30,5
287,MAG_MG_B_03_Ka03,超風,超,超風,術,術,―,熱,―,敵,全体,5.0,0,3,12,33,69,41,43,45,47,50,1,4,4,4,4,4,2,2,2,2,2,100,-1,8,4,0,25,知,集,火,―,―,―,―,0.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,1,3,1,3,44,6
288,MAG_MG_B_04_Ka04,覚醒,覚,覚醒,術,術,―,―,―,味方,自身,3.0,0,1,6,-36,-36,0,0,0,0,0,1,4,3,2,2,2,1,1,0,0,0,100,0,8,4,0,0,知,集,火,技威力,―,―,―,5.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,34,6
289,MAG_MG_B_05_Ka05,焼殺,焼,焼,術,術,―,熱,―,敵,単体,5.0,0,3,12,33,69,84,86,89,92,96,1,4,4,4,4,4,2,2,2,2,2,100,2,8,4,0,36,知,集,火,即死,攻撃力,ガード不可,―,50.0,-20.0,100.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,1,0,1,3,44,6
290,MAG_MG_C_01_Do01,呪縛,呪,呪縛,術,術,―,無,―,敵,単体,5.0,0,4,14,39,80,33,35,37,39,41,1,2,2,2,2,2,1,1,1,1,1,100,-1,6,4,0,23,知,集,土,マヒ,―,―,―,75.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,1,―,0,0,1,3,1,0,26,4
291,MAG_MG_C_02_Do02,ディレイオーダー,ディレイ,オーダー,術,術,―,―,―,敵,単体,3.0,0,3,6,36,74,0,0,0,0,0,1,3,2,1,1,1,1,1,0,0,0,100,2,9,5,0,0,知,集,土,詠唱延長,すばやさ,―,―,100.0,-24.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,1,―,0,0,0,0,0,0,30,5
292,MAG_MG_C_03_Do03,超重力,超,重力,術,術,―,打,―,敵,全体,5.0,0,3,12,33,69,37,39,41,43,45,1,4,4,4,4,4,2,2,2,2,2,100,-1,12,6,0,24,知,集,土,BP,―,―,―,-1.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,1,2,1,2,44,6
293,MAG_MG_C_04_Do04,アースウォール,アース,ウォール,術,術,―,―,―,味方,全体,3.0,0,1,6,-36,-36,0,0,0,0,0,1,3,2,1,1,1,1,1,0,0,0,100,0,9,5,0,0,知,集,土,防御力,―,―,―,10.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,30,5
294,MAG_MG_C_05_Do05,デブリスフロー,デブリ,フロー,術,術,―,打,―,敵,全体,5.0,0,3,12,33,69,30,32,34,36,38,1,4,4,4,4,4,1,1,1,1,1,100,-1,12,6,0,22,知,集,土,防御力,ガード不可,―,―,-10.0,100.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,1,4,1,0,34,6
295,MAG_MG_D_01_Ki01,ブラッドフリーズ,ブラッド,フリーズ,術,術,―,冷,―,敵,単体,5.0,0,4,14,39,80,41,43,45,47,50,1,2,2,2,2,2,1,1,1,1,1,100,0,2,2,0,25,知,集,金,スタン,―,―,―,50.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,1,―,0,0,1,2,1,2,26,4
296,MAG_MG_D_02_Ki02,マジカルハーモニー,マジカル,ハーモニー,術,術,―,―,―,味方,単体,3.0,0,1,6,-36,-36,0,0,0,0,0,1,3,2,1,1,1,1,1,0,0,0,100,2,3,3,0,0,知,集,金,連携範囲拡張,―,―,―,2.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,30,5
297,MAG_MG_D_03_Ki03,ヴァーミリオンサンズ,ヴァーミリ,サンズ,術,術,―,熱,―,敵,全体,5.0,0,3,12,33,69,39,41,43,45,47,1,4,4,4,4,4,2,2,2,2,2,100,1,4,3,0,25,知,集,金,暗闇,―,―,―,75.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,1,2,1,2,44,6
298,MAG_MG_D_04_Ki04,マジックブレス,マジック,ブレス,術,術,―,―,―,味方,自身,3.0,0,1,6,-36,-36,0,0,0,0,0,1,3,2,1,1,1,1,1,0,0,0,100,0,3,3,0,0,知,集,金,BPコスト,―,―,―,-2.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,30,5
299,MAG_MG_D_05_Ki05,塔,塔,塔,術,術,―,雷,―,敵,全体,5.0,0,3,11,30,63,52,54,56,59,62,1,5,5,5,5,5,2,2,2,2,2,100,0,5,3,0,28,知,集,金,術力,ガード不可,―,―,-20.0,100.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,1,3,1,3,48,7
300,MAG_MG_E_01_Su01,激痛,激,激痛,術,術,―,斬,―,敵,単体,5.0,0,4,14,39,80,40,42,44,46,49,1,2,2,2,2,2,1,1,1,1,1,100,1,0,0,0,25,知,集,水,毒,―,―,―,75.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,3,26,4
301,MAG_MG_E_02_Su02,浄化の水,浄化の,水,術,術,―,―,―,味方,全体,3.0,0,1,6,-36,-36,0,0,0,0,0,1,3,2,1,1,1,1,1,0,0,0,100,3,0,0,0,0,知,集,水,状態回復,―,―,―,0.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,30,5
302,MAG_MG_E_03_Su03,ウォータスフィア,ウォータ,スフィア,術,術,―,冷,―,敵,単体,5.0,0,3,13,36,74,51,53,55,58,61,1,3,3,3,3,3,1,1,1,1,1,100,1,0,0,0,28,知,集,水,特殊効果解除,ガード不可,―,―,0.0,100.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,1,―,0,0,1,1,1,1,30,5
303,MAG_MG_E_04_Su04,クイックタイム,クイック,タイム,術,術,―,―,―,味方,全体,3.0,0,1,6,-36,-36,0,0,0,0,0,1,4,3,3,3,3,2,2,1,1,1,100,4,0,0,0,0,知,集,水,すばやさ,BP,―,―,8.0,2.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,0,0,0,0,44,6
304,MAG_MG_E_05_Su05,吹雪,吹,雪,術,術,―,冷,―,敵,全体,5.0,0,3,11,30,63,50,52,54,57,60,1,5,5,5,5,5,2,2,2,2,2,100,1,0,0,0,28,知,集,水,すばやさ,―,―,―,-8.0,0.0,0.0,0.0,―,―,0.0,0.0,0,対空,0,0,0,0,―,0,―,0,0,1,2,1,2,48,7
305,OHS_WL000_A01_EX1,なぎ払い,なぎ,なぎ,我流技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,7,39,109,224,27,28,29,30,31,1,2,2,2,2,2,0,0,0,0,0,95,2,0,0,0,22,筋,体,―,スタン,―,―,―,50,0.0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,0,20,11
306,OHS_WL000_A01_EX2,気合払い,気合,払い,固有技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,7,42,116,240,21,22,23,24,25,1,1,1,1,1,1,0,0,0,0,0,95,0,0,0,0,20,筋,体,―,―,―,―,―,0,0.0,0.0,0.0,術力,―,10,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,0,19,10
307,OHS_WL000_A02_EX1,無礼剣,無礼,無礼,我流技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,7,42,116,240,21,22,23,24,25,1,1,1,1,1,1,0,0,0,0,0,94,-2,0,0,1,20,筋,体,―,挑発,―,―,―,100,0.0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,1,1,0,19,10
308,OHS_WL000_A04_EX1,追撃剣,追撃,追撃,我流技,片手剣技,汎用片手剣技,斬,―,敵,他者,5.0,0,7,39,109,224,30,31,32,33,34,1,2,2,2,2,2,0,0,0,0,0,95,1,0,0,0,22,運,体,―,―,―,―,―,0,0.0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,フォロー,100,0,1,0,0,0,9,11
309,OHS_WL000_B01_EX1,ダンスマカブル,ダンス,マカブル,未使用技,片手剣技,汎用片手剣技,斬,―,敵,単体,5.0,0,6,36,101,208,33,34,35,36,37,1,3,3,3,3,3,0,0,0,0,0,95,4,0,0,0,23,運,体,―,―,―,―,―,0,0.0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,1,1,1,21,12
310,OHS_WLLSW_B01_EX1,滞留剣,滞留,滞留,我流技,片手剣技,長剣技,斬,―,敵,単体,5.0,0,6,36,101,208,33,34,35,36,37,1,3,3,3,3,3,0,0,0,0,0,95,-3,3,3,0,23,筋,体,―,―,―,―,―,0,0.0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,2,1,0,21,12
311,OHS_WLLSW_B02_EX1,空圧絶波,空圧,絶波,我流技,片手剣技,長剣技,斬,―,敵,後方,5.0,0,6,33,93,192,32,33,34,35,36,1,4,4,4,4,4,0,0,0,0,0,100,1,4,3,2,23,筋,集,―,範囲バンプ,スタン,―,―,100,25,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,0,1,3,22,13
312,OHS_WLLSW_B03_EX1,神速三空破,神速,三空破,我流技,片手剣技,長剣技,突,―,敵,単体,5.0,0,6,36,101,208,34,35,36,37,38,1,3,3,3,3,3,0,0,0,0,0,90,4,3,3,0,24,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,1,1,1,21,12
313,OHS_WLLSW_B04_EX1,無月,無,月,我流技,片手剣技,長剣技,斬,―,敵,単体,5.0,0,5,28,77,160,54,55,56,58,60,1,6,6,6,6,6,0,0,0,0,0,95,-3,6,4,0,28,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,0,24,15
314,OHS_WLRAP_A01_EX1,ボンナバン,ボン,バン,我流技,片手剣技,細剣技,突,冷,敵,単体,5.0,0,7,39,109,224,24,25,26,27,28,1,2,2,2,2,2,0,0,0,0,0,98,2,0,0,0,21,運,体,―,ヘイト消去,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,1,―,0,―,0,0,1,0,1,1,20,11
315,OHS_WLRAP_A02_EX1,デルニエトネール,デル,ネール,我流技,片手剣技,細剣技,突,雷,敵,単体,5.0,0,6,36,101,208,26,27,28,29,30,1,3,3,3,3,3,0,0,0,0,0,98,-4,0,0,0,22,運,体,―,マヒ,―,―,―,50,0,0.0,0.0,―,―,0,0,0,―,0,0,1,0,―,0,―,0,0,1,1,1,0,21,12
316,OHS_WLRAP_B01_EX1,バッテマン,バッテ,マン,我流技,片手剣技,細剣技,突,―,敵,全体,5.0,0,6,36,101,208,16,17,18,19,20,1,3,3,3,3,3,0,0,0,0,0,98,1,0,0,0,16,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,1,―,0,0,1,1,1,1,21,12
317,OHS_WLRAP_B02_EX1,コントルアタック,コント,アタック,我流技,片手剣技,細剣技,突,―,敵,単体,5.0,0,5,31,85,176,80,81,83,85,88,1,5,5,5,5,5,0,0,0,0,0,98,3,0,0,0,35,技,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,―,0,0,10,―,1,0,0,0,―,0,カウンター,84,0,1,0,1,0,23,7
318,OHS_WLDAG_A01_EX1,奇襲毒蜂,奇襲,毒蜂,我流技,片手剣技,短剣技,突,―,敵,単体,5.0,0,6,36,101,208,39,40,41,42,43,1,3,3,3,3,3,0,0,0,0,0,95,1,0,0,0,6,技,体,―,毒,ガード不可,―,―,75,100,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,斬インタラプト,100,0,1,0,1,0,21,5
319,OHS_WLDAG_B01_EX1,孤城落日,孤城,落日,我流技,片手剣技,短剣技,斬,―,敵,単体,5.0,0,6,36,101,208,31,32,33,34,35,1,3,3,3,3,3,0,0,0,0,0,95,4,0,0,0,6,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,1,―,0,0,1,0,1,2,21,12
320,OHS_WLDAG_B02_EX1,テイクスタッブ,テイク,スタッブ,我流技,片手剣技,短剣技,突,―,敵,単体,5.0,0,6,33,93,192,60,61,62,64,66,1,4,4,4,4,4,0,0,0,0,0,95,-3,0,0,0,8,技,体,―,即死,ガード不可,―,―,25,100,0.0,0.0,―,―,0,0,0,―,1,0,0,0,―,0,カウンター,82,0,1,0,1,0,22,6
321,OHS_WLDAG_B03_EX1,連結自在,連結,自在,我流技,片手剣技,短剣技,斬,―,敵,単体,5.0,0,6,33,93,192,34,35,36,37,38,1,4,4,4,4,4,0,0,0,0,0,95,0,0,0,0,6,技,体,―,スタン,―,―,―,50,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,2,1,2,22,13
322,OHS_WLAXE_A01_EX1,マキ割りチューニング,マキ,ニング,我流技,片手剣技,斧技,斬,―,敵,単体,5.0,0,7,39,109,224,26,27,28,29,30,1,2,2,2,2,2,0,0,0,0,0,94,-1,2,2,0,22,筋,体,―,―,―,―,―,0,0,0.0,0.0,攻撃力,―,10,0,0,―,0,0,0,0,植物,0,―,0,0,1,0,1,0,20,11
323,OHS_WLAXE_B01_EX1,ブルータルレッド,ブルー,レッド,我流技,片手剣技,斧技,斬,―,敵,単体,5.0,0,6,36,101,208,35,36,37,38,39,1,3,3,3,3,3,0,0,0,0,0,94,2,3,3,0,24,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,1,21,12
324,OHS_WLAXE_B02_EX1,シアトリカルギグ,シアトリ,ギグ,我流技,片手剣技,斧技,斬,打,敵,単体,5.0,0,6,36,101,208,31,32,33,34,35,1,3,3,3,3,3,0,0,0,0,0,94,-4,3,3,0,23,筋,体,―,詠唱延長,―,―,―,50,0,0.0,0.0,術力,―,10,0,0,―,0,0,0,0,―,0,―,0,0,1,1,1,0,21,12
325,OHS_WLAXE_B03_EX1,ビートラッシュ,ビート,ラッシュ,我流技,片手剣技,斧技,斬,―,敵,単体,5.0,0,5,31,85,176,45,46,47,48,50,1,5,5,5,5,5,0,0,0,0,0,94,3,5,3,0,26,筋,体,―,すばやさ,―,―,―,-8,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,2,23,14
326,THS_WH000_A01_EX1,アピールスラッシュ,アピール,スラッシュ,我流技,両手剣技,汎用両手剣技,斬,打,敵,単体,5.0,0,7,39,109,224,31,32,33,34,35,1,2,2,2,2,2,0,0,0,0,0,89,1,4,3,0,40,筋,体,―,挑発,―,―,―,100,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,1,1,0,10,24
327,THS_WH000_A01_EX2,気合強撃,気合,強撃,固有技,両手剣技,汎用両手剣技,斬,打,敵,単体,5.0,0,7,39,109,224,30,31,32,33,34,1,2,2,2,2,2,0,0,0,0,0,89,0,4,3,0,38,筋,体,―,―,―,―,―,0,0,0.0,0.0,術力,―,20,0,0,―,0,0,0,0,―,0,―,0,0,1,1,1,0,10,24
328,THS_WH000_A02_EX1,脱力流し,脱力,流し,我流技,両手剣技,汎用両手剣技,斬,―,敵,単体,5.0,0,6,36,101,208,53,54,55,57,59,1,3,3,3,3,3,0,0,0,0,0,99,0,6,4,0,49,技,体,―,攻撃力,ガード不可,―,―,-20,100,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,突インタラプト,100,0,1,0,1,0,11,5
329,THS_WH000_A04_EX1,エアレイド,エア,レイド,我流技,両手剣技,汎用両手剣技,斬,打,敵,単体,5.0,0,5,31,85,176,49,50,51,52,54,1,5,5,5,5,5,0,0,0,0,0,88,-1,10,5,1,47,筋,体,―,防御力,―,―,―,-10,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,2,1,0,13,27
330,THS_WH000_B01_EX1,大旋風,大,大旋風,未使用技,両手剣技,汎用両手剣技,斬,―,敵,全体,5.0,0,4,25,70,144,33,34,35,36,37,1,7,7,7,7,7,0,0,0,0,0,89,0,14,6,0,40,筋,集,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,1,1,1,15,29
331,THS_WHGSW_A01_EX1,ブルチェイス,ブル,チェイス,我流技,両手剣技,大剣技,斬,打,敵,単体,5.0,0,6,36,101,208,42,43,44,45,47,1,3,3,3,3,3,0,0,0,0,0,87,2,6,4,2,46,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,チェイス,100,0,1,0,0,0,11,25
332,THS_WHGSW_B01_EX1,雷機斬,雷機,斬,我流技,両手剣技,大剣技,斬,雷,敵,単体,5.0,0,6,33,93,192,41,42,43,44,46,1,4,4,4,4,4,0,0,0,0,0,89,1,8,4,0,44,筋,体,―,メカマヒ,―,―,―,50,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,メカ,0,―,0,0,1,0,1,1,12,26
333,THS_WHGSW_B02_EX1,シュネル,シュ,ネル,我流技,両手剣技,大剣技,突,―,敵,単体,5.0,0,6,36,101,208,36,37,38,39,40,1,3,3,3,3,3,0,0,0,0,0,89,-1,6,4,0,42,筋,体,―,挑発,―,―,―,100,0,0.0,0.0,すばやさ,―,8,0,0,―,0,0,1,0,―,0,―,0,0,1,2,1,0,11,25
334,THS_WHGSW_B03_EX1,スーパースマッシュ,スーパー,スマッシュ,我流技,両手剣技,大剣技,打,―,敵,単体,5.0,0,5,31,85,176,56,57,58,60,62,1,5,5,5,5,5,0,0,0,0,0,86,2,10,5,3,51,筋,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,1,13,27
335,THS_WHGSW_B04_EX1,パワーライズ,パワー,ライズ,我流技,両手剣技,大剣技,打,―,敵,単体,5.0,0,5,28,77,160,58,59,60,62,64,1,6,6,6,6,6,0,0,0,0,0,89,-2,12,6,0,52,筋,体,―,―,―,―,―,0,0,0.0,0.0,攻撃力,―,20,0,0,―,0,0,0,0,―,0,―,0,0,1,3,1,0,14,28
336,THS_WHSSW_A01_EX1,かすみ青眼崩し,かすみ,崩し,我流技,両手剣技,刀技,斬,―,敵,単体,5.0,0,7,39,109,224,30,31,32,33,34,1,2,2,2,2,2,0,0,0,0,0,100,2,4,3,0,38,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,魔族,1,―,0,0,1,0,1,0,10,24
337,THS_WHSSW_B01_EX1,玄百足,玄百,足,我流技,両手剣技,刀技,斬,―,敵,単体,5.0,0,6,36,101,208,45,46,47,48,50,1,3,3,3,3,3,0,0,0,0,0,89,3,6,4,0,46,運,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対地,0,0,0,0,―,1,チェイス,100,0,1,0,0,0,11,25
338,THS_WHSSW_B02_EX1,虎斬り,虎,斬り,我流技,両手剣技,刀技,斬,―,敵,単体,5.0,0,6,33,93,192,44,45,46,47,49,1,4,4,4,4,4,0,0,0,0,0,89,-3,8,4,0,46,技,体,―,スタン,ガード不可,―,―,50,100,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,0,―,0,0,1,0,1,0,12,26
339,THS_WHSSW_B03_EX1,払い抜け,払い,抜け,我流技,両手剣技,刀技,斬,―,敵,単体,5.0,0,6,36,101,208,43,44,45,46,48,1,3,3,3,3,3,0,0,0,0,0,89,4,6,4,0,46,運,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,0,0,11,25
340,THS_WHSSW_B04_EX1,擾乱雪月花,擾乱,雪月花,我流技,両手剣技,刀技,斬,冷,敵,単体,5.0,0,6,36,101,208,35,36,37,38,39,1,3,3,3,3,3,0,0,0,0,0,89,-5,6,4,0,42,筋,体,―,混乱,―,―,―,50,0,0.0,0.0,―,―,0,0,0,―,0,0,1,0,―,0,―,0,0,1,2,1,0,11,25
341,THS_WHPSW_A01_EX1,活殺獣神衝,活殺,獣神衝,我流技,両手剣技,薙刀技,突,―,敵,単体,5.0,0,6,36,101,208,35,36,37,38,39,1,3,3,3,3,3,0,0,0,0,0,100,-1,6,4,0,42,技,体,―,防御力,―,―,―,-10,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,2,1,0,11,25
342,THS_WHPSW_B01_EX1,無足乱調子,無足,乱調子,我流技,両手剣技,薙刀技,斬,―,敵,単体,5.0,0,6,33,93,192,47,48,49,50,52,1,4,4,4,4,4,0,0,0,0,0,92,-1,8,4,0,47,技,体,―,ガード不可,―,―,―,100,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,0,0,12,26
343,THS_WHPSW_B02_EX1,春の流星衝,春の,流星衝,我流技,両手剣技,薙刀技,突,―,敵,単体,5.0,0,6,36,101,208,35,36,37,38,39,1,3,3,3,3,3,0,0,0,0,0,92,2,6,4,0,42,技,体,―,マヒ,―,―,―,25,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,2,11,25
344,THS_WHPSW_B03_EX1,スイング,スイ,ング,我流技,両手剣技,薙刀技,斬,―,敵,単体,5.0,0,7,39,109,224,31,32,33,34,35,1,2,2,2,2,2,0,0,0,0,0,92,3,4,3,0,40,技,体,―,スタン,―,―,―,50,0,0.0,0.0,―,―,0,0,0,―,0,0,0,0,―,0,―,0,0,1,0,1,1,10,24
345,THS_WHPSW_B04_EX1,三術結界,三術,結界,我流技,両手剣技,薙刀技,斬,打,敵,単体,5.0,0,6,33,93,192,39,40,41,42,43,1,4,4,4,4,4,0,0,0,0,0,92,2,8,4,0,44,技,体,―,術力,詠唱延長,―,―,-10,50,0.0,0.0,術力,―,10,0,0,―,0,0,0,0,―,0,―,0,0,1,1,1,1,12,26
346,OHG_GL000_A01_EX1,レイトシューティング,レイト,ティング,我流技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,39,109,224,28,29,30,31,32,1,2,2,2,2,2,0,0,0,0,0,97,-2,0,0,0,22,技,体,―,―,―,―,―,0,0,0.0,0.0,―,―,0,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,0,20,11
347,OHG_GL000_A01_EX2,気合射撃,気合,射撃,固有技,片手銃技,片手銃技,突,―,敵,単体,5.0,0,7,42,116,240,19,20,21,22,23,1,1,1,1,1,1,0,0,0,0,0,97,0,0,0,0,19,技,体,―,―,―,―,―,0,0,0.0,0.0,術力,―,10,0,0,対空,0,0,0,0,―,1,―,0,0,1,0,1,0,19,10
